applicationId,applicationName,applicationPublicId,"discoveredCountLicenseCritical","discoveredCountLicenseLow","discoveredCountLicenseModerate","discoveredCountLicenseSevere","discoveredCountOtherCritical",discoveredCountOtherLow,"discoveredCountOtherModerate","discoveredCountOtherSevere","discoveredCountQualityCritical","discoveredCountQualityLow","discoveredCountQualityModerate","discoveredCountQualitySevere","discoveredCountSecurityCritical","discoveredCountSecurityLow","discoveredCountSecurityModerate","discoveredCountSecuritySevere",evaluationCount,"fixedCountLicenseCritical",fixedCountLicenseLow,"fixedCountLicenseModerate",fixedCountLicenseSevere,fixedCountOtherCritical,fixedCountOtherLow,fixedCountOtherModerate,fixedCountOtherSevere,"fixedCountQualityCritical",fixedCountQualityLow,"fixedCountQualityModerate",fixedCountQualitySevere,"fixedCountSecurityCritical",fixedCountSecurityLow,"fixedCountSecurityModerate",fixedCountSecuritySevere,mttrCriticalThreat,mttrLowThreat,mttrModerateThreat,mttrSevereThreat,"openCountAtTimePeriodEndLicenseCritical","openCountAtTimePeriodEndLicenseLow","openCountAtTimePeriodEndLicenseModerate","openCountAtTimePeriodEndLicenseSevere","openCountAtTimePeriodEndOtherCritical","openCountAtTimePeriodEndOtherLow","openCountAtTimePeriodEndOtherModerate","openCountAtTimePeriodEndOtherSevere","openCountAtTimePeriodEndQualityCritical","openCountAtTimePeriodEndQualityLow","openCountAtTimePeriodEndQualityModerate","openCountAtTimePeriodEndQualitySevere","openCountAtTimePeriodEndSecurityCritical","openCountAtTimePeriodEndSecurityLow","openCountAtTimePeriodEndSecurityModerate","openCountAtTimePeriodEndSecuritySevere",organizationId,organizationName,timePeriodStart,"waivedCountLicenseCritical",waivedCountLicenseLow,"waivedCountLicenseModerate",waivedCountLicenseSevere,waivedCountOtherCritical,waivedCountOtherLow,waivedCountOtherModerate,waivedCountOtherSevere,"waivedCountQualityCritical",waivedCountQualityLow,"waivedCountQualityModerate",waivedCountQualitySevere,"waivedCountSecurityCritical",waivedCountSecurityLow,"waivedCountSecurityModerate","waivedCountSecuritySevere"
"1e4172845ae649649d995d1f93050d1a",centos8,centos8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,39,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e4172845ae649649d995d1f93050d1a",centos8,centos8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,39,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e4172845ae649649d995d1f93050d1a",centos8,centos8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,39,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f51e3f3326a4a62846edcadca1de9e7",webdemo-js-bom,webdemo-js-bom,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2019-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f51e3f3326a4a62846edcadca1de9e7",webdemo-js-bom,webdemo-js-bom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f51e3f3326a4a62846edcadca1de9e7",webdemo-js-bom,webdemo-js-bom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f51e3f3326a4a62846edcadca1de9e7",webdemo-js-bom,webdemo-js-bom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f51e3f3326a4a62846edcadca1de9e7",webdemo-js-bom,webdemo-js-bom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f51e3f3326a4a62846edcadca1de9e7",webdemo-js-bom,webdemo-js-bom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f51e3f3326a4a62846edcadca1de9e7",webdemo-js-bom,webdemo-js-bom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f51e3f3326a4a62846edcadca1de9e7",webdemo-js-bom,webdemo-js-bom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab91c0962bd64aa997a0b71cb935e8fa",webgoat-legacy-cyclonedx,webgoat-legacy-cyclonedx,0,0,0,0,0,1,0,0,0,79,0,0,31,0,4,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,0,0,0,79,0,0,31,0,4,41,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab91c0962bd64aa997a0b71cb935e8fa",webgoat-legacy-cyclonedx,webgoat-legacy-cyclonedx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,0,0,0,79,0,0,31,0,4,41,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab91c0962bd64aa997a0b71cb935e8fa",webgoat-legacy-cyclonedx,webgoat-legacy-cyclonedx,0,0,0,0,0,1,0,0,0,79,0,0,31,0,4,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,0,0,0,158,0,0,62,0,8,82,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
